filename	date	plate	index	control_1_mutant_0	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	tp53inp1_nwt	tp53inp1_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D04	220609	1	MD127	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		20.860145	5.4703255	3.40296	10.288291	2	40	187																								4192.098	1060226	1474262	23_TP53INP1	3	7	5	7.133333	7	2	11	.6811719	.6075616	.9313067	.1931921	.5219647	1.086466		.8184025	1.162244	.8596874	.4772212																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F02	220609	1	MD113	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		26.236822	9.0854972	3.9474336	10.366233	2	27	174																								4168.559	1080144	1476625	23_TP53INP1	3	7	5	5.616667	7	2	11	.5280601	.7736624	.9816523	.6121696	.1117559	1.582058	2.059215	1.360268	1.201462	1.336251	1.89634																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F05	220609	1	MD137	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		24.229075	5.6447417	1.4632728	13.795663	2	49	196	658989	7753	5912	8282	2445	85	5.547e+09	1	6833561	253740	161	284	199	144	20	493248	1624	5882.9711	6043.0241	9553945	-741.5956	-2.87e+07	8	4171.333	1156752	1554966	23_TP53INP1	3	7	5	7.85	7	2	11	.5403103	1.373602	1.508776	.4055049	1.508776	2.146687	1.397442	1.186256	1.698072	.214553	.5433736		-.5787014	-1.427318	-1.336471	-1.395747	-.4716042	1.437819	1.590818	1.066035	.45984	.45984	-.5999438	-.6744897	1.404419	1.793985	1.192642	.7692455	.7940189	1.357075
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D05	220609	1	MD135	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		33.14483	4.7568048	1.9396872	10.132408	2	47	194															129	747604	10779	5780.119	5294.1956	6.23e+07	-18.33731	3.27e+07		4184.117	1042117	1469641	23_TP53INP1	3	7	5	7.716667	7	2	11	.6285236	.4327211	.8832178	-.032005	-.2086189	.5841923	1.194056	1.840894	1.14329	.2543466	.2894974		1.255486	.7927783	.9189159	-.1403644	.8668093													
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H03	220609	1	MD123	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		26.100703	6.7070948	1.361184	13.016247	2	36	183																								3833.385	1023081	1244081	23_TP53INP1	3	7	5	6.666667	7	2	11	-.9816523	.2815861	-.6285236	1.234488	-.3074846		-.0715218	1.336251	1.50511	.1849327	.909788																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_C07	220609	1	MD150	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		8.766666	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B02	220609	1	MD109	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		24.535342	5.6447417	2.382072	7.5603352	2	23	170																								4104.762	1009922	1299484	23_TP53INP1	3	7	5	5.216667	7	2	11	.1331588	.1586901	-.2413007	2.172908	-2.174588	-.1659684	1.368829	1.206047	.5766109	.397336	.5433736																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H02	220609	1	MD115	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		28.550834	5.1373492	3.573108	7.014744	2	29	176																								4418.434	1189650	1528603	23_TP53INP1	3	7	5	5.75	7	2	11	1.700787	1.688557	1.334001	1.506593	2.491741	.5707313	.7524934	1.465234	.4325116	1.067571	.3868845																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H05	220609	1	MD139	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		13.441692	7.6425997	4.6620552	19.01775	2	2	198															49	525800	3615	5436.26	4829.8131	1.97e+07	150.1121	-4600510	13	4145.762	1060735	1464557	23_TP53INP1	3	7	6	7.983333	7	2	11	.3979352	.6207219	.8221053	1.385311	.2249298	1.046231	-.3652668	.3661064	2.886862	2.068319	1.312981		-.3079248	-.656305	-.7534779	-.9736456	-.011659													
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B06	220609	1	MD141	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		7.65666	5.6288857	3.6071376	13.717722	2	4	200	281345	4936	4094	6050	2099	57	1.669e+09	1	4782172	152988	134	274	199	122	90	571428	8057	4610.98	3999.7283	3.72e+07	240.5847	2.25e+07	0				23_TP53INP1	3	7	6	8.133333	7	2	11								.1947868	1.658204	1.093598	.521072		.1285997	.1639539	.4586137	-.5244005	.6347654	.0121684	-.5146521	-.6898456	-.7369298	-.8192893	-1.003678	-.8714744	.6442436	.2021419	.0426012	.5639098	.7940189	.3090526
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F07	220609	1	MD153	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		8.966666	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_H07	220609	1	MD155	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		9.099999	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B07	220609	1	MD149	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		17.04883	8.2451283	2.8584864	18.628042	2	12	208															192	724710	15864	7194.0981	6037.7229	1.14e+08	575.3798	7.60e+07	27	3930.168	905276.8	1164004	23_TP53INP1	3	7	6	8.7	7	2	11	-.4917708	-.8338814	-1.071603	.9962083	-.2577366	-.2592342	.3302275	.5602784	2.208099	.5321897	1.397837		1.181991	1.460379	1.656234	.4978289	1.158864													
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_A07	220609	1	MD148	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		30.048137	3.6151716	3.1647528	6.0015032	2	11	207	333333	5291	5185	10479	3221	63	3.651e+09	1	3873207	167872	134	254	183	156	68	675614	5352	5105.8124	4426.4743	2.73e+07	264.6293	7720325	0	4106.066		1290317	23_TP53INP1	3	7	6	8.616667	7	2	11	.1761584		-.3410701	-2.30304	-.9150422	1.823803	.4127025	1.524383	.3482846	.7397372	.1849327		.8668093	-.3386363	-.3696707	-.7380812	.320173	.3735517	.0060841	-.45984	-.0608781	-.1158556	-.1650152	-.2270455	.0791753	.5426386	.0426012	.1835469	.3997775	2.017059
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B03	220609	1	MD117	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		18.375984	8.5463926	2.4841608	10.600058	2	31	178																											23_TP53INP1	3	7	5	5.916667	7	2	11								.6295981	1.274928	.4342696	1.606755																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D06	220609	1	MD143	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		23.208187	6.7388068	4.2537	10.911824	2	6	202	285940	5957	5262	2476	871	48	6.712e+08	2	3234699	126087	133	217	160	121										4043.855		1399269	23_TP53INP1	3	7	6	8.25	7	2	11	-.0478141		.4679358	-.2920966	1.657306	.2828749	.9762363	1.042247	1.331942	1.722704	.9470185							-.4329535	-.45984	-.1036139	.0060841	-1.472905	-2.017059	-1.931688	-.4463564	-.4196279	-.0182532	-.6293404	-.3411247	.2520908
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_B05	220609	1	MD133	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		23.378335	6.0094301	2.4161016	13.873605	2	45	192																								3986.4	1152774	1328150	23_TP53INP1	3	7	5	7.6	7	2	11	-.3186394	1.346129	-.0371831	.2149745	2.304645		.0715218	1.10244	1.740838	.4183713	.665405																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D03	220609	1	MD119	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		30.150226	6.6912388	3.3689304	10.054466	2	33	180																								4329.36	1093169	1515788	23_TP53INP1	3	7	5	6.083333	7	2	11	1.260117	.8651499	1.28397	.7186763	.7639194	.7254405	2.160917	1.556071	1.097613	.8457658	.8880435																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D07	220609	1	MD151	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		8.833333	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D02	220609	1	MD111	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		19.56702	6.1838462	2.8584864	7.7162184	2	25	172																								4212.445		1431225	23_TP53INP1	3	7	5	5.466667	7	2	11	.7782177		.6156348	-1.211949	-1.445544	1.294611		.7145236	.617409	.5321897	.7270726																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_E07	220609	1	MD152	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2																																			23_TP53INP1	3	7		8.9	7	2	11																														
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_D01	220609	1	MD103	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		39.882691	5.3910454	2.9605752	7.3265104	2	18	165																								3814.016	885448.3	1234197	23_TP53INP1	3	7	5	4.833333	7	2	11	-1.071603	-.9303809	-.6946285	-1.916361	-.7639194	.517875	.2841234	2.5246	.52552	.6003657	.4449296																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F06	220609	1	MD145	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		15.211231	5.946006	3.9814632	13.483897	2	8	204																								4308.854	1118426	1577292	23_TP53INP1	3	7	6	8.4	7	2	11	1.171183	1.134651	1.700787	.2478437	-.8221053	.1199213	2.291581	.4664036	1.585554	1.385096	.6533766																			
InsH2Bfabp_CD15_09dpf_VAST02_plate01_TP53INP1_220609_F03	220609	1	MD121	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	9		1	2		18.68225	5.6288857	3.5390784	7.1706272	2	35	182																								4012.309	1028285	1387142	23_TP53INP1	3	7	5	6.466667	7	2	11	-.2303799	.3736084	.3636737	-.1931921	-.4798192	1.766734	1.314742	.6533766	.4540325	1.025729	.521072																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A02	220610	2	MD164	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1									439083	4622	3918	7570	2557	95	3.339e+09	1	5888973	184597	179	350	156	129	39	505650	3428	5266.3288	4418.9743	1.81e+07	433.4197	-1466604	5	4445.637	1095965	1530517	23_TP53INP1	3	8		2.383333	8	2	11	1.989825	.9303809	1.36032	-.4522848	.7782177	-.639147	1.640616						-.4716042	-1.002134	-.7848216	-1.031459	.0466519	1.793985	.6442436	-.8894032	-.8538215	-.214577	-.6592913	-.6293404	1.156265	.8192893	1.635512	1.825264	-.45984	.5999438
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A09	220610	2	MD220	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		9.698436	7.5791756	1.7355096	5.6117952	2	21	266	365616	5078	4665	5085	1614	72	1.968e+09	1	4425531	193666	126	261	218	138	106	667616	8477	4071.5258	3674.2369	3.45e+07	60.2137	2.36e+07	18	4417.61	1102560	1485522	23_TP53INP1	3	8	7	9.116667	8	2	11	1.657306	.947315	1.071603	.8492455	1.110116	-.108453	.4247038	.2443629	.2969077	.2393802	1.290402		.8333433	.4137329	.5244005	-.5649717	.6781535	.9739183	.2021419	-.5999438	-.4196279	-.705366	-1.230669	-1.156265	.393196	1.024021	-.3026771	.3475804	1.472905	1.180342
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E02	220610	2	MD168	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1									49034	3502	2406	1376	350	14	75197232	2	684061	34845	65	172	90	65	17	391128	1696	5139.1468	4942.7236	8715993	-271.5644	-1.68e+07	0				23_TP53INP1	3	8		2.7	8	2	11													-1.395747	-1.550881	-1.308518	-1.495118	-.2835644	-2.586034	-2.252799	-1.635512	-2.017059	-2.443065	-2.443065	-2.443065	-1.931688	-2.017059	-2.120302	-1.420921	-1.793985	-1.709391
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E05	220610	2	MD192	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		26.543088	6.6278147	2.0758056	7.8721016	2	45	241	301832	5488	3954	8681	2985	55	2.655e+09	1	4021622	152044	127	244	186	98	63	460748	5568	4573.8691	3667.9029	2.55e+07	569.5447	1.46e+07	4				23_TP53INP1	3	8	6	5.175	8	2	11								1.385096	.6653345	.2743915	.8596874		-.7380812	-.4137329	-.2896382	-.8007855	.4586137	-.1036139	-.1897378	-.3154405	-.8192893	-.4734077	-.4870631	-.393196	.1650152	.1526925	-.2836234	0	.4802242	-.9168461
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E04	220610	2	MD184	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		19.839257	9.1489212	4.0154928	7.6382768	2	37	233	207109	3046	3647	7122	2295	68	1.471e+09	1	3638592	114925	145	221	155	115	107	515576	8508	4563.7375	3882.2389	3.88e+07	322.9569	2.55e+07	56	3854.802	880693.1	1221007	23_TP53INP1	3	8	6	4.533333	8	2	11	-.8832178	-.999833	-.7926769	.417113	-1.542792	.3186394	.473348	.7461141	.5939745	1.410808	1.958315		-.3696707	.4392711	.5378253	-.4978289	.7228575	.705366	-.9076226	-2.017059	-1.066035	-.9837413	-.7369298	-.7369298	-.0913878	-.6744897	.5426386	-.5639098	-.50081	-.2021419
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A05	220610	2	MD188	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		26.611147	8.2768404	2.55222	3.507372	2	41	237	156187	4221	2895	5239	1644	37	8.348e+08	1	1585023	73869	93	212	116	106													23_TP53INP1	3	8	6	4.85	8	2	11								1.410808	.2062753	.4502785	1.437489							-1.121357	-1.312592	-1.230669	-1.736224	-1.341952	-1.11002	-1.13284	-1.437819	-1.472905	-1.472905	-.7210581	-1.509904	-.6442436
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E09	220610	2	MD224	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		12.318715	7.3096234	3.1647528	8.4956344	2	25	270	537250	4797	4454	8268	2323	112	4.367e+09	1	6017624	237553	159	269	245	129	63	615394	5135	2643.0635	2531.3505	1.36e+07	-107.4122	1.58e+07	0				23_TP53INP1	3	8	7	9.408333	8	2	11								.3148234	.7859332	.7397372	1.120389		.4978289	-.4137329	-.3947556	-1.11438	.4978289	2.443065	1.180342	-.7857075	-.5567915	.1158556	-.6145757	-.7210581	1.230669	1.635512	1.034354	.4870631	1.858438	.5999438
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E06	220610	2	MD200	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		15.857794	5.7557338	4.0495224	9.352992	2	2	247	316513	4587	3868	8597	2839	69	2.787e+09	1	4269491	157368	134	289	179	95	57	515222	5387	4952.8727	4097.2764	2.67e+07	474.8618	1.09e+07	0	4292.632	1084735	1474202	23_TP53INP1	3	8	7	5.716667	8	2	11	1.090657	.8034077	.9150422	.5244005	.7357803	1.506971	.4007605	.4935534	.9883991	1.451222	.5716375		-.4073909	-.5110696	-.3448162	-.7690553	.3821831	.8023853	-.0669746	-.9261483	-.9449974	-.4196279	-.5077189	-.4870631	.2899629	.3026771	.0426012	.8450942	.2709782	-1.013797
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A04	220610	2	MD180	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		22.833862	10.38569	3.062664	7.4823936	2	33	229																								3427.465	759209.9	944530	23_TP53INP1	3	8	6	4	8	2	11	-2.491741	-2.851758	-2.304645	-.944957	-2.304645	.2123703	-.4610861	1.025729	.5594195	.6593789	2.5246																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A03	220610	2	MD172	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		13.952136	5.2166293	3.5390784	8.1059264	2	26	222															42	250730	3032	4214.782	3843.6945	1.28e+07	16.52371	-112933.6	60	4105.47	948403	1344913	23_TP53INP1	3	8	6	3.016667	8	2	11	.165381	-.5181583	.0797442	-.2149745	-1.508776	-.2240386	1.599772	.4078311	.7023029	1.025729	.402578		-2.458459	-.8753282	-.9368471	-1.158864	.0700096													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A06	220610	2	MD196	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		12.352745	6.897367	2.8584864	6.5470944	2	48	244	292771	4436	3887	12143	4451	66	3.556e+09	1	4249536	163578	124	248	200	117	105	535986	9383	4553.2692	4031.9746	4.27e+07	147.2996	2.77e+07	0	4144.354	1000247	1376675	23_TP53INP1	3	8	6	5.483333	8	2	11	.3750449	.0381536	.2413007	-.9617599	-.9313067	-.3066748	1.684395	.3250097	.3795491	.5321897	1.009487		-.1639539	.3759195	.7077995	-.4200915	.7690553	.5216102	-.3670359	-1.044798	-.9076226	-.1526925	.1158556	.3154405	.2772953	.393196	-.3475804	.0791753	.8364307	-.0365124
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A07	220610	2	MD204	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		25.760407	6.0411421	2.1098352	6.625036	2	6	251	199697	3503	3314	6764	2175	57	1.418e+09	1	3506955	125391	105	234	188	112	79	497310	5787	4710.7322	4332.2593	2.73e+07	-26.51261	8740415	16	4230.647	1008472	1411232	23_TP53INP1	3	8	7	7.533333	8	2	11	.8370893	.1256613	.5403103	-1.168629	-.0584504	-.4161876	1.731664	1.290402	.3953196	.2945472	.6897562		-.5513477	-.1227241	-.2233594	-.7534779	.3448162	.0121684	-.9641885	-1.590818	-1.437819	-1.003678	-.8192893	-.8364307	-.2395494	-.4463564	-1.024021	-.2836234	.5077189	-.4129931
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E08	220610	2	MD216	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		13.918106	6.5802466	2.6883384	8.963284	2	17	262	835717	6284	5372	5160	1230	133	4.372e+09	1	11333841	297140	219	321	268	149	51	682388	3983	5441.1544	4966.3506	2.17e+07	4.377816	-4153432	99	4677.729	1265121	1774351	23_TP53INP1	3	8	7	8.8	8	2	11	2.491741	2.294895	2.859934	1.211949	.1761584	.7403446	.9244287	.397336	.882638	.4880949	.8457658		.9550847	-.6205683	-.6205683	-.8839111	0	2.816542	2.443065	.0304249	.0791753	.1281146	-1.180342	-1.509904	2.816542	2.816542	2.816542	1.357075	2.252799	1.709391
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A01	220610	2	MD156	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		15.925853	5.2166293	3.4369896	7.2485688	2	13	209	196240	4361	3283	3703	1214	45	7.437e+08	3	5688575	119137	137	351	161	100	75	622144	5372	6843.5151	6008.4276	3.68e+07	257.1154	-1067284	0	4265.992	1034970	1384540	23_TP53INP1	3	8	6	1.683333	8	2	11	.9816523	.4089059	.3410701	-1.540641	-1.034618	-1.766734	.3070939	.5045149	.492214	.9024924	.402578		.5649717	-.187635	-.3572158	-.5378253	.0583267	-.6293404	-1.024021	-1.13284	-1.509904	-1.437819	-1.683734	-1.549094	1.087765	-.5999438	.2332929	1.931688	-.3154405	-.8804035
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E01	220610	2	MD160	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		14.598698	5.93015	3.8113152	2.727956	2	16	212	361323	4818	4059	6007	1682	75	2.237e+09	1	5166883	192607	142	288	186	127	114	607936	10414	5347.5188	4539.5047	5.57e+07	381.6402	3.48e+07	27	4191.404	1109917	1381056	23_TP53INP1	3	8	6	2.016667	8	2	11	.6546209	1.036433	.3186394	-1.031881	1.700787	.8662307	.5613464	.4236588	.1271361	1.196093	.6414421		.4073909	.5787014	.8839111	-.2114218	.9189159	1.13284	.1526925	-.7529894	-.7692455	-.6145757	-1.024021	-1.087765	.8192893	.9641885	.4262813	.8192893	.4802242	.5146521
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_A08	220610	2	MD212	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		23.242217	8.0865682	2.6543088	7.404452	2	13	258															41	501170	3585	5110.9593	4244.6078	1.83e+07	470.412	811971.9	0	4239.621	1023066	1437341	23_TP53INP1	3	8	7	8.5	8	2	11	.8676367	.2702648	.6678376	.280983	-.2908233	.8016987	.9586813	1.059054	.5423918	.4718055	1.360268		-.4978289	-.9368471	-.7690553	-1.011812	.0934055													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E03	220610	2	MD176	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1																																			23_TP53INP1	3	8		3.472222	8	2	11																														
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_E07	220610	2	MD208	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		8.1330744	5.0739251	1.7355096	8.8074008	2	9	254																											23_TP53INP1	3	8	7	8.033334	8	2	11								.2046599	.8264298	.2393802	.3609368																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B05	220610	2	MD189	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		36.54779	7.8170159	2.6202792	13.016247	2	42	238	145381	4405	2784	12975	4954	33	1.903e+09	1	1881734	79043	85	198	139	130	49	248018	4144	2459.971	2227.3247	1.02e+07	44.89777	1.59e+07	10	3723.408	778529.9	1002520	23_TP53INP1	3	9	6	4.9	9	2	11	-1.36032	-1.97891	-1.918207	.7325552	-1.334001	.3914637	.8122178	2.339588	1.50511	.4610153	1.336251		-2.83025	-.656305	-.5787014	-1.336471	.5110696	-1.284323	-1.472905	-1.087765	-1.931688	-.7369298	.214577	.5999438	-1.230669	-1.341952	-1.635512	-.9837413	-1.003678	.6592913
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F02	220610	2	MD169	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		22.017151	5.8825819	5.0704104	10.600058	2	23	219	378494	5331	4773	9339	3010	71	3.557e+09	2	5100712	185326	146	303	174	127	262	718409	20736	9937.2646	8727.0636	2.06e+08	351.6558	1.37e+08	30	4329.441	1171825	1504334	23_TP53INP1	3	9	6	2.783333	9	2	11	1.28397	1.46296	1.214449	.5490389	1.578692	.0398888	-.0164917	.9777756	1.274928	2.5246	.6119958		1.092944	2.13749	2.269206	1.071998	1.656234	.9168461	.2520908	-.4463564	-.3540506	-.140393	-.4196279	-.3800834	.8023853	.8364307	.5854392	1.076836	.0547838	.5146521
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F04	220610	2	MD185	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		21.098352	6.7705188	4.0495224	8.2618096	2	38	234	277566	5442	3912	9103	3252	51	2.606e+09	1	3393284	121023	121	209	173	113	72	538768	4995	5676.026	5693.1036	2.84e+07	-562.507	-5846253	71	3792.717	900461.8	1227946	23_TP53INP1	3	9	6	4.633333	9	2	11	-1.150349	-.8494118	-.7639194	-1.745769	-.6415176	.6252329	-.7379805	.8596874	.7402571	1.451222	.9777756		-.1285997	-.2654048	-.4457	-.7228575	-.0349833	-.3282556	-.5426386	-.3540506	-.8714744	-.50081	-.4329535	-.2021419	-.3282556	-.5567915	-.5077189	-.7774502	.0121684	-.3411247
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B08	220610	2	MD213	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		23.82072	6.2314143	2.382072	6.625036	2	14	259																								3849.193	858113.1	1176520	23_TP53INP1	3	9	7	8.6	9	2	11	-.9313067	-1.155646	-1.034618	-1.655257	-1.989825	1.219308	1.525265	1.166919	.3953196	.397336	.7397372																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F05	220610	2	MD193	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		0	4.3286924	3.0286344	8.2618096	2	46	242	136136	3782	2826	6581	2603	36	9.414e+08	2	2458841	87749	123	237	127	90	7	515544	736	5704.8641	4180.6676	4198780	1134.856	-1.26e+07	2	4105.353	992740.5	1311417	23_TP53INP1	3	9	6	5.283333	9	2	11	.1546229	-.0708988	-.1869563	1.916361	.2742425	.3548162	-.1378602	-2.663989	.7402571	.635509	.2344034		-.3947556	-2.034905	-1.756109	-1.877387	-.2114218	-1.192642	-1.549094	-1.437819	-1.858438	-1.230669	-.8714744	-.5999438	-.8894032	-1.044798	-.3800834	-.214577	-1.298328	-1.327129
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F08	220610	2	MD217	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		13.135426	6.9925031	3.1307232	7.79416	2	18	263	310398	4927	3893	10058	3088	63	2.944e+09	1	4211721	163940	121	237	200	145	69	569710	5417	4622.5653	4269.7798	2.50e+07	-45.75187	7239630	0	4164.605	1052929	1457618	23_TP53INP1	3	9	7	8.866667	9	2	11	.4798192	.5432517	.7782177	.1068681	.497773		.2955891	.3557768	.6411877	.7020861	1.025729		.1051219	-.320173	-.320173	-.8333433	.2957227	.3735517	-.140393	-.705366	-.8894032	-.3282556	-.3026771	-.2772953	.2520908	.4329535	-.5077189	-.214577	.8364307	1.437819
