index	filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	assay_jitter	time_jitter	sirt1_dich	intgluc
SIRT1_366	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_F10	90	1	plate04	fasted	10	F	L23	195100	179300	187200	5.968102	NA	180603.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.105488	14.50423	L	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	187200	15800	.9190159	73	1.096	92.87	0	.7409964
SIRT1_371	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_C01	90	2	plate05	fasted	1	C	E01	179500	176900	178200	1.031693	NA	169243.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	5.096427	14.47849	E	1	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	178200	2600	.9855153	30	2.01	91.15	1	.7338446
SIRT1_356	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_D09	90	2	plate04	fasted	9	D	H22	106500	104000	105250	1.679589	NA	98653.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.766863	7.860405	H	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	105250	2500	.9765258	96	1.142	93.79	1	-.4178087
SIRT1_377	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_A02	90	1	plate05	fasted	2	A	A02	151100	150100	150600	.4695264	NA	141643.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	4.279008	12.15627	A	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	150600	1000	.9933819	93	2.136	93.67	0	.4000354
SIRT1_240	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_H06	90	1	plate03	fasted	6	H	P06	205000	168200	186600	13.94509	NA	180003.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.088366	14.45558	P	6	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	186600	36800	.8204878	69	1.088	92.71	0	.7196522
SIRT1_359	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_G09	90	2	plate04	fasted	9	G	N22	165100	153500	159300	5.149051	NA	152703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.309299	12.24233	N	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	159300	11600	.9297395	56	1.062	92.19	1	.4178087
SIRT1_528	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_H08	90	1	plate06	fasted	8	H	O21	22220	21360	21790	2.790784	NA	12833.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	.4640928	1.318445	O	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	21790	860	.9612961	35	2.02	91.35	0	-2.720327
SIRT1_114	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_B03	90	2	plate02	fasted	3	B	C16	225700	224900	225300	.251081	NA	218703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	6.192757	17.59306	C	16	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	225300	800	.9964555	30	1.01	91.15	1	.9864486
SIRT1_128	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_H04	90	1	plate02	fasted	4	H	O17	196400	195200	195800	.4333647	NA	189203.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.350908	15.20144	O	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	195800	1200	.99389	95	1.14	93.75	0	.8223643
SIRT1_362	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_B10	90	1	plate04	fasted	10	B	D23	100700	97620	99160	2.196338	NA	92563.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.593071	7.366679	D	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	99160	3080	.9694141	36	1.022	91.39	0	-.5591096
SIRT1_120	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_H03	90	2	plate02	fasted	3	H	O16	185600	188900	187250	1.246169	NA	180653.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.106915	14.50828	O	16	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	187250	3300	1.01778	1	.952	89.99	1	.7481862
SIRT1_353	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_A09	90	2	plate04	fasted	9	A	B22	116700	118300	117500	.9628688	NA	110903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.116444	8.853533	B	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	117500	1600	1.01371	32	1.014	91.23	1	-.1504181
SIRT1_527	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_G08	90	1	plate06	fasted	8	G	M21	77060	77040	77050	.0183545	NA	68093.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.100707	5.967917	M	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	77050	20	.9997405	47	2.044	91.83	0	-.9095811
SIRT1_125	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_E04	90	1	plate02	fasted	4	E	I17	180000	178100	179050	.7503507	NA	172453.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.87291	13.84349	I	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	179050	1900	.9894444	33	1.016	91.27	0	.6440157
SIRT1_002	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_B01	90	2	plate01	fasted	1	B	C01	214800	212700	213750	.6947014	NA	207153.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.863152	16.65668	C	1	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	213750	2100	.9902235	12	.974	90.43	1	.9095811
SIRT1_115	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_C03	90	2	plate02	fasted	3	C	E16	101300	101700	101500	.2786628	NA	94903.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.659848	7.556386	E	16	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	101500	400	1.003949	97	1.144	93.83	1	-.5150447
SIRT1_226	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_B05	90	2	plate03	fasted	5	B	D05	204700	200000	202350	1.642403	NA	195753.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.537827	15.73246	D	5	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	202350	4700	.9770396	10	.97	90.35	1	.8533265
SIRT1_372	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_D01	90	2	plate05	fasted	1	D	G01	228700	225200	226950	1.090493	NA	217993.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	6.540236	18.58022	G	1	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	226950	3500	.9846961	50	2.05	91.95	1	1.050522
SIRT1_370	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_B01	90	2	plate05	fasted	1	B	C01	168600	167500	168050	.4628488	NA	159093.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	4.795818	13.62448	C	1	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	168050	1100	.9934757	63	2.076	92.47	1	.604288
SIRT1_367	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_G10	90	1	plate04	fasted	10	G	N23	340200	325000	332600	3.231516	NA	326003.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	9.254801	26.29205	N	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	332600	15200	.9553204	85	1.12	93.35	0	1.80077
SIRT1_122	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_B04	90	1	plate02	fasted	4	B	C17	126200	132400	129300	3.390613	NA	122703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.453183	9.810179	C	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	129300	6200	1.049128	52	1.054	92.03	0	.0354272
SIRT1_526	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_F08	90	1	plate06	fasted	8	F	K21	333800	354100	343950	4.173359	NA	334993.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	10.00538	28.42438	K	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	343950	20300	1.060815	55	2.06	92.15	0	1.924054
SIRT1_381	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_E02	90	1	plate05	fasted	2	E	I02	92280	95280	93780	2.262018	NA	84823.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.596193	7.375547	I	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	93780	3000	1.03251	16	1.982	90.59	0	-.5464122
SIRT1_357	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_E09	90	2	plate04	fasted	9	E	J22	105500	108900	107200	2.242689	NA	100603.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.82251	8.018495	J	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	107200	3400	1.032228	59	1.068	92.31	1	-.3823876
SIRT1_015	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_G02	90	1	plate01	fasted	2	G	M02	80350	83560	81955	2.769584	NA	75358.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.102088	5.97184	M	2	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	81955	3210	1.03995	98	1.146	93.87	0	-.9013706
SIRT1_354	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_B09	90	2	plate04	fasted	9	B	D22	396100	390700	393400	.9706092	NA	386803.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	10.98986	31.2212	D	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	393400	5400	.9863671	83	1.116	93.27	1	2.040462
SIRT1_013	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_E02	90	1	plate01	fasted	2	E	I02	139200	144100	141650	2.446045	NA	135053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.805618	10.81141	I	2	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	141650	4900	1.035201	27	1.004	91.03	0	.2253087
SIRT1_384	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_H02	90	1	plate05	fasted	2	H	O02	131300	119700	125500	6.535808	NA	116543.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.535631	10.04441	O	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	125500	11600	.9116527	74	2.098	92.91	0	.0818291
SIRT1_230	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_F05	90	2	plate03	fasted	5	F	L05	109600	109800	109700	.1289165	NA	103103.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.893853	8.221174	L	5	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	109700	200	1.001825	13	.976	90.47	1	-.3301266
SIRT1_382	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_F02	90	1	plate05	fasted	2	F	K02	89310	89950	89630	.5049072	NA	80673.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.473284	7.026374	K	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	89630	640	1.007166	80	2.11	93.15	0	-.6240287
SIRT1_524	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_D08	90	1	plate06	fasted	8	D	G21	147600	140600	144100	3.434939	NA	135143.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	4.086501	11.60938	G	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	144100	7000	.9525746	15	1.98	90.55	0	.3416575
SIRT1_361	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_A10	90	1	plate04	fasted	10	A	B23	201200	215100	208150	4.721972	NA	201553.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.703343	16.20268	B	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	208150	13900	1.069085	93	1.136	93.67	0	.8851292
SIRT1_380	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_D02	90	1	plate05	fasted	2	D	G02	93690	80710	87200	10.52551	NA	78243.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.401315	6.821918	G	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	87200	12980	.861458	45	2.04	91.75	0	-.6710732
SIRT1_228	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_D05	90	2	plate03	fasted	5	D	H05	93590	90620	92105	2.280123	NA	85508.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.391741	6.794718	H	5	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	92105	2970	.9682658	76	1.102	92.99	1	-.6779142
SIRT1_355	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_C09	90	2	plate04	fasted	9	C	F22	103400	103900	103650	.3411031	NA	97053.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.721203	7.73069	F	22	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	103650	500	1.004836	5	.96	90.15	1	-.4598106
SIRT1_363	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_C10	90	1	plate04	fasted	10	C	F23	134800	135200	135000	.2095131	NA	128403.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.615845	10.27229	F	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	135000	400	1.002967	79	1.108	93.11	0	.1339043
SIRT1_373	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_E01	90	2	plate05	fasted	1	E	I01	112100	115500	113800	2.112621	NA	104843.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.189117	9.059992	I	1	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	113800	3400	1.03033	22	1.994	90.83	1	-.0955058
SIRT1_522	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_B08	90	1	plate06	fasted	8	B	C21	102500	104000	103250	1.027274	NA	94293.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.876662	8.172335	C	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	103250	1500	1.014634	58	2.066	92.27	0	-.3474399
SIRT1_123	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_C04	90	1	plate02	fasted	4	C	E17	152800	154200	153500	.6449183	NA	146903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.143784	11.77211	E	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	153500	1400	1.009162	73	1.096	92.87	0	.3706885
SIRT1_364	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_D10	90	1	plate04	fasted	10	D	H23	128300	120200	124250	4.60971	NA	117653.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.30907	9.400766	H	23	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	124250	8100	.9368667	64	1.078	92.51	0	-.029975
SIRT1_119	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_G03	90	2	plate02	fasted	3	G	M16	309400	300200	304800	2.134312	NA	298203.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	8.461466	24.03826	M	16	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	304800	9200	.970265	63	1.076	92.47	1	1.677328
SIRT1_007	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_G01	90	2	plate01	fasted	1	G	M01	151600	145300	148450	3.000857	NA	141853.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.999671	11.3627	M	1	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	148450	6300	.9584433	90	1.13	93.55	1	.3186394
SIRT1_238	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_F06	90	1	plate03	fasted	6	F	L06	46730	42110	44420	7.35442	NA	37823.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.030943	2.928816	L	6	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	44420	4620	.9011342	17	.984	90.63	0	-1.890466
SIRT1_379	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_C02	90	1	plate05	fasted	2	C	E02	63190	56630	59910	7.742648	NA	50953.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.593078	4.52579	E	2	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	59910	6560	.8961861	64	2.078	92.51	0	-1.424341
SIRT1_525	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_E08	90	1	plate06	fasted	8	E	I21	50390	50350	50370	.056153	NA	41413.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.310536	3.723112	I	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	50370	40	.9992062	85	2.12	93.35	0	-1.634405
SIRT1_113	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_A03	90	2	plate02	fasted	3	A	A16	53350	53720	53535	.4887074	NA	46938.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.29106	3.667784	A	16	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	53535	370	1.006935	37	1.024	91.43	1	-1.655485
SIRT1_227	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_C05	90	2	plate03	fasted	5	C	F05	228500	216500	222500	3.81361	NA	215903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	6.112852	17.36606	F	5	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	222500	12000	.9474836	77	1.104	93.03	1	.9515912
SIRT1_121	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_A04	90	1	plate02	fasted	4	A	A17	64380	64840	64610	.5034347	NA	58013.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.60711	4.565652	A	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	64610	460	1.007145	42	1.034	91.63	0	-1.380635
SIRT1_523	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_C08	90	1	plate06	fasted	8	C	E21	79410	80300	79855	.7880847	NA	70898.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.183781	6.203924	E	21	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	79855	890	1.011208	11	1.972	90.39	0	-.8533265
SIRT1_127	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_G04	90	1	plate02	fasted	4	G	M17	193400	194400	193900	.364676	NA	187303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.296688	15.04741	M	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	193900	1000	1.005171	3	.956	90.07	0	.799651
SIRT1_006	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_F01	90	2	plate01	fasted	1	F	K01	128200	130500	129350	1.257322	NA	122753.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.45461	9.814232	K	1	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	129350	2300	1.017941	60	1.07	92.35	1	.0408803
SIRT1_126	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_F04	90	1	plate02	fasted	4	F	K17	235400	240200	237800	1.427297	NA	231203.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	6.549472	18.60645	K	17	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	237800	4800	1.020391	49	1.048	91.91	0	1.060031
SIRT1_005	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_E01	90	2	plate01	fasted	1	E	I01	78530	81570	80050	2.685328	NA	73453.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.047724	5.817399	I	1	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	80050	3040	1.038711	56	1.062	92.19	1	-.9688727
SIRT1_134	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_F05	180	2	plate02	fasted	5	F	K18	316200	318000	317100	.4013851	NA	310503.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	8.812474	25.03544	K	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	317100	1800	1.005693	13	.976	180.47	1	1.723586
SIRT1_029	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_E04	180	1	plate01	fasted	4	E	I04	78770	71390	75080	6.950517	NA	68483.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.905894	5.414473	I	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	75080	7380	.9063095	84	1.118	183.31	0	-1.129479
SIRT1_340	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_D07	180	2	plate04	fasted	7	D	H20	256900	248100	252500	2.464372	NA	245903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	6.968969	19.79821	H	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	252500	8800	.9657454	40	1.03	181.55	1	1.150349
SIRT1_139	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_C06	180	1	plate02	fasted	6	C	E19	113700	121700	117700	4.806163	NA	111103.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.122151	8.869747	E	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	117700	8000	1.070361	54	1.058	182.11	0	-.1339043
SIRT1_130	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_B05	180	2	plate02	fasted	5	B	C18	184700	188600	186650	1.47748	NA	180053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.089793	14.45964	C	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	186650	3900	1.021115	21	.992	180.79	1	.7267301
SIRT1_468	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_D01	180	2	plate06	fasted	1	D	G14	172100	173300	172700	.4913307	NA	163743.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	4.933536	14.01573	G	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	172700	1200	1.006973	52	2.054	182.03	1	.6642634
SIRT1_351	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_G08	180	1	plate04	fasted	8	G	N21	107400	110200	108800	1.81976	NA	102203.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.86817	8.14821	N	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	108800	2800	1.026071	51	1.052	181.99	0	-.353234
SIRT1_577	20240516_GGTassay_7dpf_SIRT1_fasted_plate07_A03	180	2	plate07	fasted	3	A	B03	200600	219600	210100	6.394588	NA	201143.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	6.041197	17.16249	B	3	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	210100	19000	1.094716	53	2.056	182.07	1	.9345893
SIRT1_442	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_B10	180	1	plate05	fasted	10	B	C10	106700	96680	101690	6.96746	NA	92733.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.83046	8.04108	C	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	101690	10020	.9060919	68	2.086	182.67	0	-.3706885
